Condition,Movie,Cell ID,Generation,R.P,G.P,B.P,Parent MkP,Parent MkP.2,Parent ErP,Parent ErP.2,Parent MEP,Parent MEP.2,Generations Since Blue,Parent Type,First Frame,Last Frame,# of Time Frames,1,2,3,4,5,2Hr Conversion,2Hr Conversion.1,30Min Conversion,30Min Conversion.1,30Min Conversion.2,10Min Conversion,10Min Conversion.1,Sum of Conversions,Sum of Conversions.1,Sum of Conversions.2,Sum of Conversions.3,Sum of Conversions.4,Sum of Conversions.5,Sum of Conversions.6,Hours,First Time,Last Time,Total Time,1st X,1st Y,Last X,Last Y,Diffusion Pixel Distance,Diffusion Micron Distance,Total Pixel Distance,Total Micron Distance,Directionality,Avg Velocity,1 Peak Velocity,1 Peak Frame,1 Peak Time,3 Peak Velocity,3 Peak Frame 1,3 Peak Time 1,3 Peak Frame 2,3 Peak Time 2,3 Peak Frame 3,3 Peak Time 3,R.D1,G.D1,B.D1,Daughter 1 MkP,Daughter 1 MkP.2,Daughter 1 ErP,Daughter 1 ErP.2,Daughter 1 MEP,Daughter 1 MEP.2,Daughter 1 Type,R.D2,G.D2,B.D2,Daughter 2 MkP,Daughter 2 MkP.2,Daughter 2 ErP,Daughter 2 ErP.2,Daughter 2 MEP,Daughter 2 MEP.2,Daughter 2 Type,MEP Expansion,MEP Expansion.2,MEP Maintenance+E,MEP Maintenance+E.1,MEP Maintenance+E.2,MEP Maintenance+E.3,MEP Maintenance+Mk,MEP Maintenance+Mk.1,MEP Maintenance+Mk.2,MEP Maintenance+Mk.3,MEP Maintenance,MEP Exhaustion,MEP Exhaustion.1,MEP Exhaustion.2,MEP Exhaustion.3,ErP Expansion,ErP Expansion.2,MkP Expansion,Division Outcome,Division Outcome.6
Cntrl MEP,04192017_sp1,Sheet410,11,1,0,0,0,,ErP,ErP,0,,4,ErP,433,489,57,57,462,-405,190,-133,114,-810,231,28.5,-66.5,14.25,47.5,0,0,0,0,0,14.25,0,14.25,245,259,14,890.1111111,468.5,910.6350877,504.8526316,41.74622664,467.5577383,158.9227533,1779.934837,3.806877078,124.9077078,6.726645632,441,0.25,6.021636138,441,0.25,472,0.25,471,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet411,11,1,0,0,0,,ErP,ErP,0,,4,ErP,433,489,57,57,462,-405,190,-133,114,-810,231,28.5,-66.5,14.25,47.5,0,0,0,0,0,14.25,0,14.25,245,259,14,877.1021898,466,889.6044776,493.9029851,30.5758692,342.449735,144.1171298,1614.111854,4.713427079,113.2710073,5.813187035,436,0.25,5.355344368,436,0.25,472,0.25,461,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet412,10,1,0,0,0,,ErP,ErP,0,,3,ErP,360,425,66,66,398,-332,126,-60,132,-664,199,33,-30,16.5,31.5,0,0,0,0,0,16.5,0,16.5,226.75,243,16.25,856.7713178,429.7209302,892.6618705,471.9280576,55.40373063,620.5217831,227.4311437,2547.22881,4.104978873,154.3775036,20.77316004,402,0.25,15.47263756,402,0.25,401,0.25,405,0.25,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet413,11,1,0,0,0,,ErP,ErP,0,,4,ErP,426,489,64,64,462,-398,190,-126,128,-796,231,32,-63,16,47.5,0,0,0,0,0,16,0,16,243.25,259,15.75,895.7378049,481.3841463,902.5084746,523.809322,42.96204721,481.1749288,155.6472496,1743.249196,3.622901135,108.9530747,5.462924081,448,0.25,4.892941872,448,0.25,472,0.25,434,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet414,11,1,0,0,0,,ErP,ErP,0,,4,ErP,426,489,64,64,462,-398,190,-126,128,-796,231,32,-63,16,47.5,0,0,0,0,0,16,0,16,243.25,259,15.75,898.1626506,466.0120482,927.0773481,477,30.93210006,346.4395207,160.2182649,1794.444566,5.179676276,112.1527854,5.470485127,468,0.25,5.132868847,468,0.25,473,0.25,434,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet415,9,1,0,0,0,,ErP,ErP,0,,2,ErP,272,291,20,20,264,-244,-8,28,40,-488,132,10,14,5,-2,0,0,0,10,0,0,0,10,198.5,208,9.5,762.0647059,427.1058824,771.916129,417.7741935,13.56948614,151.9782447,53.68173133,601.2353908,3.956062211,60.12353908,5.785677195,275,0.5,4.976979451,275,0.5,279,0.5,287,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet416,8,0,0,1,0,,0,,MEP,MEP,,MEP,222,234,13,13,207,-194,-65,78,26,-388,103.5,6.5,39,3.25,-16.25,0,0,0,6.5,0,0,0,6.5,173.5,179.5,6,752.0404624,446.6358382,757.7443946,456.4663677,11.3654808,127.293385,35.39687626,396.4450142,3.114419607,60.99154064,5.997275439,224,0.5,4.92469844,224,0.5,234,0.5,232,0.5,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet417,9,0,0,1,0,,0,,MEP,MEP,,MEP,235,259,25,25,232,-207,-40,65,50,-414,116,12.5,32.5,6.25,-10,0,0,0,12.5,0,0,0,12.5,180,192,12,748.9714286,444.8914286,752.7289474,395.0394737,49.9933631,559.9256667,108.3620002,1213.654402,2.167527718,97.0923522,14.38612823,252,0.5,12.58030022,252,0.5,246,0.5,251,0.5,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet418,10,0,0,1,0,,0,,MEP,MEP,,MEP,260,290,31,31,263,-232,-9,40,62,-464,131.5,15.5,20,7.75,-2.25,0,0,0,15.5,0,0,0,15.5,192.5,207.5,15,755.4285714,391.2083333,752.8885449,376.6687307,14.75980288,165.3097922,93.78015991,1050.337791,6.353754226,67.76372845,7.642307148,268,0.5,6.607882924,268,0.5,278,0.5,281,0.5,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet419,11,0,0,1,0,,0,,MEP,MEP,,MEP,291,303,13,13,276,-263,4,9,26,-526,138,6.5,4.5,3.25,1,0,0,0,0,4.5,0,1,5.5,208,212.5,4.5,758.5307692,376.5384615,767.1535836,369.6006826,11.06732599,123.9540511,42.20314472,472.6752209,3.813309985,85.94094925,7.756987928,302,0.25,6.2619369,302,0.25,303,0.25,301,0.25,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet420,12,0,0,1,0,,0,,MEP,MEP,,MEP,304,396,93,93,369,-276,97,-4,186,-552,184.5,46.5,-2,23.25,24.25,0,0,0,0,0,23.25,0,23.25,212.75,235.75,23,762.4179104,368.6791045,807.7376344,274.9956989,104.0694857,1165.57824,371.3599532,4159.231476,3.56838463,178.8916764,23.61155983,394,0.25,20.39606356,394,0.25,365,0.25,342,0.25,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet421,13,0,0,1,0,,0,,MEP,MEP,,MEP,397,400,4,4,373,-369,101,-97,8,-738,186.5,2,-48.5,1,25.25,0,0,0,0,0,1,0,1,236,236.75,0.75,810.7630769,267.44,805.565445,276.7120419,10.62949378,119.0503304,16.75101026,187.6113149,1.575899154,187.6113149,8.907208177,398,0.25,4.985419721,398,0.25,399,0.25,400,0.25,0,1,0,MkP,MkP,0,,0,,MkP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,1,0,1,MEP Exhaustion,0,,0,,MEP Exhaustion,
Cntrl MEP,04192017_sp1,Sheet422,14,0,1,0,MkP,MkP,0,,0,,1,MkP,401,489,89,89,462,-373,190,-101,178,-746,231,44.5,-50.5,22.25,47.5,0,0,0,0,0,22.25,0,22.25,237,259,22,813.9011628,268.7674419,823.6707819,292.0617284,25.26003251,282.9123641,342.0648174,3831.125955,13.54174098,172.1854362,15.47788384,453,0.25,14.94410417,453,0.25,445,0.25,430,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet423,14,1,0,0,0,,ErP,ErP,0,,1,ErP,401,489,89,89,462,-373,190,-101,178,-746,231,44.5,-50.5,22.25,47.5,0,0,0,0,0,22.25,0,22.25,237,259,22,798.9851485,278.4306931,811.4567901,270.6388889,14.7055791,164.702486,360.821944,4041.205773,24.53639815,181.6272257,17.01639596,411,0.25,15.13312155,411,0.25,421,0.25,428,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet424,13,1,0,0,0,,ErP,ErP,0,,1,ErP,397,397,1,1,370,-369,98,-97,2,-738,185,0.5,-48.5,0.25,24.5,0,0,0,0,0,0.25,0,0.25,236,236,0,803.1891892,282.3851351,803.1891892,282.3851351,0,0,0,0,#DIV/0!,0,0,#N/A,#N/A,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet425,12,1,0,0,0,,ErP,ErP,0,,1,ErP,304,398,95,95,371,-276,99,-4,190,-552,185.5,47.5,-2,23.75,24.75,0,0,0,0,0,23.75,0,23.75,212.75,236.25,23.5,777.1021898,368,831.306425,344.0889621,59.24387608,663.5314121,363.6597022,4072.988665,6.138350936,171.4942596,12.16818129,362,0.25,9.906161183,362,0.25,314,0.25,311,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet426,11,1,0,0,0,,ErP,ErP,0,,1,ErP,291,306,16,16,279,-263,7,9,32,-526,139.5,8,4.5,4,1.75,0,0,0,0,4.5,0,1.75,6.25,208,213.25,5.25,742,381,744.0945946,380.5,2.153445266,24.11858698,59.18069272,662.8237584,27.48186529,106.0518013,12.16096993,302,0.25,8.247307798,302,0.25,303,0.25,298,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet427,10,1,0,0,0,,ErP,ErP,0,,1,ErP,260,304,45,45,277,-232,5,40,90,-464,138.5,22.5,20,11.25,1.25,0,0,0,0,20,0,1.25,21.25,192.5,212.75,20.25,744.893617,401.141844,745.6666667,400.991453,0.787542508,8.820476084,118.9151161,1331.8493,150.9951716,62.67526119,6.238546184,276,0.5,5.453637652,276,0.5,293,0.5,291,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet428,9,1,0,0,0,,ErP,ErP,0,,1,ErP,235,259,25,25,232,-207,-40,65,50,-414,116,12.5,32.5,6.25,-10,0,0,0,12.5,0,0,0,12.5,180,192,12,783.49631,455.4760148,753.4534884,452.244186,30.21615207,338.4209032,120.9308019,1354.424982,4.002190671,108.3539985,19.16899035,240,0.5,14.09279308,240,0.5,239,0.5,238,0.5,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet429,10,1,0,0,0,,ErP,ErP,0,,2,ErP,260,291,32,32,264,-232,-8,40,64,-464,132,16,20,8,-2,0,0,0,16,0,0,0,16,192.5,208,15.5,747.547619,448.4365079,760,449,12.46512393,139.6093881,72.53583169,812.4013149,5.819102327,50.77508218,5.665559209,273,0.5,5.02341699,273,0.5,265,0.5,279,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet430,10,1,0,0,0,,ErP,ErP,0,,2,ErP,260,287,28,28,260,-232,-12,40,56,-464,130,14,20,7,-3,0,0,0,14,0,0,0,14,192.5,206,13.5,759.4384236,451.2167488,779.5686275,433.3921569,26.88756556,301.1407343,87.39627292,978.8382567,3.250434582,69.91701834,10.8243664,273,0.5,8.42875393,273,0.5,262,0.5,287,0.5,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet431,11,1,0,0,0,,ErP,ErP,0,,3,ErP,288,291,4,4,264,-260,-8,12,8,-520,132,2,6,1,-2,0,0,0,2,0,0,0,2,206.5,208,1.5,780.1914894,434.6170213,780.1565217,434,0.618011319,6.921726773,5.815551446,65.1341762,9.41010507,32.5670881,2.208753664,290,0.5,1.730818883,290,0.5,289,0.5,291,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet432,11,1,0,0,0,,ErP,ErP,0,,3,ErP,288,291,4,4,264,-260,-8,12,8,-520,132,2,6,1,-2,0,0,0,2,0,0,0,2,206.5,208,1.5,772.6153846,445.4076923,771.0518519,443.9185185,2.159229788,24.18337362,4.259667804,47.70827941,1.972771878,23.8541397,1.720551033,289,0.5,1.267758275,289,0.5,291,0.5,290,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet433,7,0,0,1,0,,0,,MEP,MEP,,MEP,185,202,18,18,175,-157,-97,115,36,-314,87.5,9,57.5,4.5,-24.25,0,0,0,9,0,0,0,9,155,163.5,8.5,748.1698842,459.6486486,745.2157434,450.2419825,9.859630589,110.4278626,84.69013815,948.5295473,8.589585319,105.3921719,9.547011982,197,0.5,8.820201146,197,0.5,192,0.5,186,0.5,1,0,0,0,,ErP,ErP,0,,ErP,0,0,1,0,,0,,MEP,MEP,MEP,0,,0,1,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet434,8,1,0,0,0,,ErP,ErP,0,,1,ErP,203,225,23,23,198,-175,-74,97,46,-350,99,11.5,48.5,5.75,-18.5,0,0,0,11.5,0,0,0,11.5,164,175,11,747,475,753.2173913,523.9448161,49.338129,552.5870448,109.9768732,1231.74098,2.22904426,107.1079113,17.31464513,206,0.5,13.34907276,206,0.5,204,0.5,218,0.5,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet435,9,1,0,0,0,,ErP,ErP,0,,2,ErP,226,279,54,54,252,-198,-20,74,108,-396,126,27,37,13.5,-5,0,0,0,27,0,0,0,27,175.5,202,26.5,759.959854,531.3759124,760.5574324,528.9425676,2.505647039,28.06324683,162.8251926,1823.642157,64.98329176,67.5423021,15.62772235,251,0.5,10.89541936,251,0.5,253,0.5,275,0.5,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet436,10,1,0,0,0,,ErP,ErP,0,,3,ErP,280,361,82,82,334,-252,62,20,164,-504,167,41,10,20.5,15.5,0,0,0,0,10,0,15.5,25.5,202.5,227,24.5,755.744186,528.9023256,769.3038674,593.5690608,66.07307772,740.0184704,308.6557109,3456.943962,4.671429296,135.5664299,33.47142837,308,0.25,16.2062756,308,0.25,295,0.5,350,0.25,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet437,11,1,0,0,0,,ErP,ErP,0,,4,ErP,362,430,69,69,403,-334,131,-62,138,-668,201.5,34.5,-31,17.25,32.75,0,0,0,0,0,17.25,0,17.25,227.25,244.25,17,774.5026455,597.0582011,776.752,613.088,16.18684805,181.2926982,234.2119458,2623.173793,14.46927438,152.068046,13.17561036,365,0.25,8.950656736,365,0.25,395,0.25,378,0.25,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet438,12,1,0,0,0,,ErP,ErP,0,,5,ErP,431,489,59,59,462,-403,190,-131,118,-806,231,29.5,-65.5,14.75,47.5,0,0,0,0,0,14.75,0,14.75,244.5,259,14.5,775.3245033,630.6490066,803.6436782,636.4770115,28.91264957,323.8216751,115.2008651,1290.249689,3.984445107,87.47455518,5.327305246,458,0.25,4.254748782,458,0.25,478,0.25,471,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet439,12,1,0,0,0,,ErP,ErP,0,,5,ErP,431,489,59,59,462,-403,190,-131,118,-806,231,29.5,-65.5,14.75,47.5,0,0,0,0,0,14.75,0,14.75,244.5,259,14.5,784.877193,610.3824561,798.8392857,600.8169643,16.92449904,189.5543893,140.1197631,1569.341347,8.279108454,106.3960235,7.802727053,454,0.25,6.64064592,454,0.25,456,0.25,480,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet440,11,1,0,0,0,,ErP,ErP,0,,4,ErP,362,430,69,69,403,-334,131,-62,138,-668,201.5,34.5,-31,17.25,32.75,0,0,0,0,0,17.25,0,17.25,227.25,244.25,17,757.0823529,597.5,757.7589286,630.2232143,32.73020788,366.5783282,205.564422,2302.321526,6.280571842,133.4679146,7.177206372,373,0.25,6.700671373,373,0.25,372,0.25,428,0.25,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet441,12,1,0,0,0,,ErP,ErP,0,,5,ErP,431,489,59,59,462,-403,190,-131,118,-806,231,29.5,-65.5,14.75,47.5,0,0,0,0,0,14.75,0,14.75,244.5,259,14.5,758.4701493,628.7014925,794.9259259,653.1375661,43.88787242,491.5441711,165.6493517,1855.272739,3.774376441,125.7812027,5.093738487,449,0.25,4.937187697,449,0.25,485,0.25,486,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet442,12,1,0,0,0,,ErP,ErP,0,,5,ErP,431,484,54,54,457,-403,185,-131,108,-806,228.5,27,-65.5,13.5,46.25,0,0,0,0,0,13.5,0,13.5,244.5,257.75,13.25,765.4788732,616.4014085,789.0063694,618.2484076,23.59988311,264.3186908,148.2138191,1659.994774,6.280277678,122.9625759,5.241439657,436,0.25,4.837854945,436,0.25,463,0.25,437,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet443,10,1,0,0,0,,ErP,ErP,0,,3,ErP,280,288,9,9,261,-252,-11,20,18,-504,130.5,4.5,10,2.25,-2.75,0,0,0,4.5,0,0,0,4.5,202.5,206.5,4,770,541,751.3654485,547.0664452,19.59714945,219.4880738,65.34915064,731.9104871,3.334625314,162.6467749,19.67489558,286,0.5,14.05761014,286,0.5,285,0.5,283,0.5,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet444,11,1,0,0,0,,ErP,ErP,0,,4,ErP,289,340,52,52,313,-261,41,11,104,-522,156.5,26,5.5,13,10.25,0,0,0,0,5.5,0,10.25,15.75,207,221.75,14.75,772.7066116,547.7024793,799.1333333,560.162963,29.21703741,327.230819,192.6399531,2157.567475,6.593411589,136.9884111,30.05733725,302,0.25,22.28330853,302,0.25,301,0.25,340,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet445,11,1,0,0,0,,ErP,ErP,0,,4,ErP,289,338,50,50,311,-261,39,11,100,-522,155.5,25,5.5,12.5,9.75,0,0,0,0,5.5,0,9.75,15.25,207,221.25,14.25,746.5612245,547.4846939,763.9513274,562.619469,23.05378709,258.2024154,140.6198545,1574.94237,6.09964228,103.2749095,8.726149403,313,0.25,8.315829679,313,0.25,312,0.25,310,0.25,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet446,9,1,0,0,0,,ErP,ErP,0,,2,ErP,226,243,18,18,216,-198,-56,74,36,-396,108,9,37,4.5,-14,0,0,0,9,0,0,0,9,175.5,184,8.5,749.8893617,516.212766,750.7735849,515.0849057,1.43315021,16.05128235,58.31298362,653.1054165,40.68867536,72.5672685,10.44929343,235,0.5,7.833966066,235,0.5,243,0.5,234,0.5,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet447,10,1,0,0,0,,ErP,ErP,0,,3,ErP,244,321,78,78,294,-216,22,56,156,-432,147,39,28,19.5,5.5,0,0,0,0,28,0,5.5,33.5,184.5,217,32.5,755,516,726.7802198,553.6648352,47.06374192,527.1139095,321.8659388,3604.898515,6.838936422,107.6089109,42.56017919,286,0.5,26.62119454,286,0.5,288,0.5,250,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet448,10,1,0,0,0,,ErP,ErP,0,,3,ErP,244,267,24,24,240,-216,-32,56,48,-432,120,12,28,6,-8,0,0,0,12,0,0,0,12,184.5,196,11.5,766.9708029,515.2043796,762.1801802,507.8198198,8.802374044,98.5865893,94.90801337,1062.96975,10.78209275,88.58081248,11.91500268,254,0.5,9.043909649,254,0.5,255,0.5,251,0.5,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl MEP,04192017_sp1,Sheet449,11,1,0,0,0,,ErP,ErP,0,,4,ErP,268,291,24,24,264,-240,-8,32,48,-480,132,12,16,6,-2,0,0,0,12,0,0,0,12,196.5,208,11.5,758.6906077,506.1381215,756.6346154,505.7435897,2.093504213,23.44724718,56.94714427,637.8080158,27.20182932,53.15066798,6.120841194,285,0.5,4.676462553,285,0.5,286,0.5,283,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet450,11,1,0,0,0,,ErP,ErP,0,,4,ErP,268,291,24,24,264,-240,-8,32,48,-480,132,12,16,6,-2,0,0,0,12,0,0,0,12,196.5,208,11.5,772.3575419,506.6089385,769.5,510.3571429,4.713234691,52.78822854,51.84462125,580.659758,10.99979624,48.38831317,5.744242813,275,0.5,4.334029287,275,0.5,273,0.5,269,0.5,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MEP,04192017_sp1,Sheet451,8,0,0,1,0,,0,,MEP,MEP,,MEP,203,220,18,18,193,-175,-79,97,36,-350,96.5,9,48.5,4.5,-19.75,0,0,0,9,0,0,0,9,164,172.5,8.5,743.4630225,446.807074,751.1798561,470.5467626,24.9624185,279.5790872,67.19583705,752.593375,2.691880078,83.62148611,22.47962252,204,0.5,11.43613866,204,0.5,206,0.5,220,0.5,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet452,9,0,0,1,0,,0,,MEP,MEP,,MEP,221,251,31,31,224,-193,-48,79,62,-386,112,15.5,39.5,7.75,-12,0,0,0,15.5,0,0,0,15.5,173,188,15,748.6190476,477.8253968,771.8930131,473.5720524,23.65942535,264.9855639,119.8413085,1342.222656,5.065267087,86.59501004,11.21807601,244,0.5,10.78978734,244,0.5,226,0.5,241,0.5,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet453,10,0,0,1,0,,0,,MEP,MEP,,MEP,252,261,10,10,234,-224,-38,48,20,-448,117,5,24,2.5,-9.5,0,0,0,5,0,0,0,5,188.5,193,4.5,761.0454545,480.4545455,764.0273973,479.6609589,3.085735239,34.56023468,24.57890989,275.2837907,7.965333374,55.05675815,4.046985952,260,0.5,3.370310212,260,0.5,261,0.5,254,0.5,0,0,1,0,,0,,MEP,MEP,MEP,1,0,0,0,,ErP,ErP,0,,ErP,0,,1,0,1,MEP Maintenance+E,0,0,0,,0,0,0,,0,,0,,MEP Maintenance+E,
Cntrl MEP,04192017_sp1,Sheet454,11,0,0,1,0,,0,,MEP,MEP,,MEP,262,271,10,10,244,-234,-28,38,20,-468,122,5,19,2.5,-7,0,0,0,5,0,0,0,5,193.5,198,4.5,761.961039,483.4415584,780.1936416,492.5606936,20.38593698,228.3224942,39.95644981,447.5122379,1.960000654,89.50244758,8.441342213,264,0.5,6.844808277,264,0.5,266,0.5,265,0.5,0,1,0,MkP,MkP,0,,0,,MkP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,1,0,1,MEP Exhaustion,0,,0,,MEP Exhaustion,
